id,name,race_number,date,venue,start_time
10767,3歳8組,1,2024年5月2日,3回名古屋2日目 (馬齢),12:30
10768,3歳7組,2,2024年5月2日,3回名古屋2日目 (馬齢),13:00
10769,3歳6組,3,2024年5月2日,3回名古屋2日目 (馬齢),13:35
10770,C16組,4,2024年5月2日,3回名古屋2日目 (馬齢),14:10
10771,C15組,5,2024年5月2日,3回名古屋2日目 (馬齢),14:45
10772,C14組,6,2024年5月2日,3回名古屋2日目 (馬齢),15:15
10773,C13組,7,2024年5月2日,3回名古屋2日目 (馬齢),15:50
10774,B4組,8,2024年5月2日,3回名古屋2日目 (馬齢),16:25
10775,B3組,9,2024年5月2日,3回名古屋2日目 (馬齢),17:00
10776,尾張旭特別,10,2024年5月2日,3回名古屋2日目 (馬齢),17:30
10777,細魚特別,11,2024年5月2日,3回名古屋2日目 (馬齢),18:00
10778,山崎川特別,12,2024年5月2日,3回名古屋2日目 (馬齢),18:35
10779,C3三,1,2024年5月2日,3回園田4日目 (馬齢),10:40
10780,3歳C2,2,2024年5月2日,3回園田4日目 (馬齢),11:10
10781,C3二,3,2024年5月2日,3回園田4日目 (馬齢),11:40
10782,麒麟田村園田競馬来場,4,2024年5月2日,3回園田4日目 (馬齢),12:10
10783,芦毛だよ!全員集合♪,5,2024年5月2日,3回園田4日目 (別定),12:45
10784,蛍原徹園田競馬来場記,6,2024年5月2日,3回園田4日目 (馬齢),13:20
10785,C2一,7,2024年5月2日,3回園田4日目 (馬齢),13:55
10786,3歳AB,8,2024年5月2日,3回園田4日目 (別定),14:30
10787,兵庫馬事畜産特別C1,9,2024年5月2日,3回園田4日目 (馬齢),15:05
10788,B1B2,10,2024年5月2日,3回園田4日目 (別定),15:40
10789,第60回兵庫大賞典(重賞),11,2024年5月2日,3回園田4日目 (定量),16:15
10790,アマリリス賞C1一,12,2024年5月2日,3回園田4日目 (馬齢),16:50
10791,3歳条件未勝利,1,2024年5月1日,2回門別1日目 (馬齢),14:25
10792,3歳条件4ー2,2,2024年5月1日,2回門別1日目 (馬齢),14:55
10793,JRA認定競走フレッ,3,2024年5月1日,2回門別1日目 (馬齢),15:25
10794,JRA認定競走フレッ,4,2024年5月1日,2回門別1日目 牝(馬齢),16:00
10795,稲苗月特別,5,2024年5月1日,2回門別1日目 (別定),16:30
10796,3歳以上C4ー4,6,2024年5月1日,2回門別1日目 (馬齢),17:00
10797,3歳以上C4ー4,7,2024年5月1日,2回門別1日目 (馬齢),17:35
10798,アマリリス特別,8,2024年5月1日,2回門別1日目 (馬齢),18:10
10799,バラ特別,9,2024年5月1日,2回門別1日目 (馬齢),18:45
10800,たきのうえ芝ざくらま,10,2024年5月1日,2回門別1日目 (馬齢),19:20
10801,北海道コーン茶特別,11,2024年5月1日,2回門別1日目 (別定),19:55
10802,ヱビスは何度でも完成,12,2024年5月1日,2回門別1日目 (別定),20:30
10803,C3　二組下,1,2024年5月1日,2回船橋3日目,14:20
10804,C3二,2,2024年5月1日,2回船橋3日目,14:50
10805,3歳六,3,2024年5月1日,2回船橋3日目,15:20
10806,バラエティー豊かな特,4,2024年5月1日,2回船橋3日目,15:55
10807,特別観覧席に枠色のフ,5,2024年5月1日,2回船橋3日目,16:30
10808,SPAT4でお得に貯,6,2024年5月1日,2回船橋3日目,17:05
10809,フロックススプリント,7,2024年5月1日,2回船橋3日目 (別定),17:40
10810,馬い!サンサンエッグ,8,2024年5月1日,2回船橋3日目,18:15
10811,八十八夜特別,9,2024年5月1日,2回船橋3日目,18:50
10812,カーネーションスプリ,10,2024年5月1日,2回船橋3日目,19:25
10813,第36回かしわ記念(JpnI),11,2024年5月1日,2回船橋3日目 (見込),20:05
10814,メーデー2200,12,2024年5月1日,2回船橋3日目,20:50
10815,3歳5組,1,2024年5月1日,3回名古屋1日目 (馬齢),12:30
10816,3歳4組,2,2024年5月1日,3回名古屋1日目 (馬齢),13:00
10817,3歳3組,3,2024年5月1日,3回名古屋1日目 (馬齢),13:35
10818,C22組,4,2024年5月1日,3回名古屋1日目 (馬齢),14:10
10819,C21組,5,2024年5月1日,3回名古屋1日目 (馬齢),14:45
10820,C20組,6,2024年5月1日,3回名古屋1日目 (馬齢),15:15
10821,C19組,7,2024年5月1日,3回名古屋1日目 (馬齢),15:50
10822,C18組,8,2024年5月1日,3回名古屋1日目 (馬齢),16:25
10823,C17組,9,2024年5月1日,3回名古屋1日目 (馬齢),17:00
10824,アルクトゥルス特別,10,2024年5月1日,3回名古屋1日目 (馬齢),17:30
10825,薫風特別,11,2024年5月1日,3回名古屋1日目 (馬齢),18:00
10826,うしかい座特別,12,2024年5月1日,3回名古屋1日目 (馬齢),18:35
10827,C3二,1,2024年5月1日,3回園田3日目 (馬齢),10:40
10828,C3一,2,2024年5月1日,3回園田3日目 (馬齢),11:10
10829,C2二,3,2024年5月1日,3回園田3日目 (馬齢),11:40
10830,パーティーパーティー,4,2024年5月1日,3回園田3日目 (馬齢),12:10
10831,ミルクボーイ園田競馬,5,2024年5月1日,3回園田3日目 (馬齢),12:45
10832,木尾モデル園田競馬来,6,2024年5月1日,3回園田3日目 (別定),13:20
10833,C2,7,2024年5月1日,3回園田3日目 (馬齢),13:55
10834,A2B1,8,2024年5月1日,3回園田3日目 (別定),14:30
10835,兵庫県産たまご特別C,9,2024年5月1日,3回園田3日目 (馬齢),15:05
10836,B2C1,10,2024年5月1日,3回園田3日目 (別定),15:40
10837,第1回西日本クラシック(重賞),11,2024年5月1日,3回園田3日目 (馬齢),16:15
10838,B2,12,2024年5月1日,3回園田3日目 (馬齢),16:50
10839,3歳C2二組,1,2024年4月30日,2回水沢6日目,11:50
10840,3歳C2一組,2,2024年4月30日,2回水沢6日目,12:20
10841,C2三組,3,2024年4月30日,2回水沢6日目,12:50
10842,C2二組,4,2024年4月30日,2回水沢6日目,13:25
10843,C2一組,5,2024年4月30日,2回水沢6日目,14:00
10844,C1,6,2024年4月30日,2回水沢6日目,14:35
10845,C1,7,2024年4月30日,2回水沢6日目,15:15
10846,C1,8,2024年4月30日,2回水沢6日目,15:55
10847,C1,9,2024年4月30日,2回水沢6日目,16:30
10848,山吹特別,10,2024年4月30日,2回水沢6日目 (別定),17:05
10849,仲春特別,11,2024年4月30日,2回水沢6日目 (別定),17:40
10850,駒形賞,12,2024年4月30日,2回水沢6日目 (別定),18:15
10851,シン・スタンド完成記,1,2024年4月30日,2回船橋2日目,14:25
10852,3歳五,2,2024年4月30日,2回船橋2日目,15:00
10853,3歳　281P,3,2024年4月30日,2回船橋2日目,15:35
10854,C2二　三四　ウ,4,2024年4月30日,2回船橋2日目,16:10
10855,C2二　三四　イ,5,2024年4月30日,2回船橋2日目,16:45
10856,新しく生まれ変わる船,6,2024年4月30日,2回船橋2日目,17:20
10857,閃光スプリント,7,2024年4月30日,2回船橋2日目,17:55
10858,馬い!ローカルプロジ,8,2024年4月30日,2回船橋2日目,18:30
10859,カルミア特別,9,2024年4月30日,2回船橋2日目,19:05
10860,潮干狩り特別,10,2024年4月30日,2回船橋2日目,19:40
10861,ネモフィラスプリント,11,2024年4月30日,2回船橋2日目,20:15
10862,2024Jockey,12,2024年4月30日,2回船橋2日目,20:50
10863,3歳B　6,1,2024年4月30日,3回金沢2日目 (定量),11:25
10864,3歳B　5,2,2024年4月30日,3回金沢2日目 (定量),12:05
10865,C17,3,2024年4月30日,3回金沢2日目 (定量),12:45
10866,能登半島地震復興支援,4,2024年4月30日,3回金沢2日目 (定量),13:20
10867,モッコウバラ賞,5,2024年4月30日,3回金沢2日目 牝(定量),13:55
10868,3歳A　3,6,2024年4月30日,3回金沢2日目 (定量),14:30
10869,能登半島地震復興支援,7,2024年4月30日,3回金沢2日目 (定量),15:05
10870,たかひろ☆はるな結婚,8,2024年4月30日,3回金沢2日目 (定量),15:45
10871,ポイントで馬券を買え,9,2024年4月30日,3回金沢2日目 (定量),16:20
10872,大濱美亜、金沢競馬&,10,2024年4月30日,3回金沢2日目 (見込),16:55
10873,金沢競馬B1プレミア,11,2024年4月30日,3回金沢2日目 (見込),17:30
10874,利長特別,12,2024年4月30日,3回金沢2日目 (見込),18:05
10875,C級未勝利,1,2024年4月30日,2回笠松6日目 (馬齢),10:55
10876,馬場章嘉記念,2,2024年4月30日,2回笠松6日目 (馬齢),11:30
10877,みーさん還暦おめでと,3,2024年4月30日,2回笠松6日目 (馬齢),12:00
10878,T&K結婚十周年おめ,4,2024年4月30日,2回笠松6日目 (馬齢),12:30
10879,上岡馬頭観音記念,5,2024年4月30日,2回笠松6日目 (馬齢),13:00
10880,A5・B3組,6,2024年4月30日,2回笠松6日目 (別定),13:30
10881,B7組,7,2024年4月30日,2回笠松6日目 (馬齢),14:05
10882,B8・C3組,8,2024年4月30日,2回笠松6日目 (別定),14:40
10883,山査子賞,9,2024年4月30日,2回笠松6日目 (馬齢),15:10
10884,晩春特別,10,2024年4月30日,2回笠松6日目 (馬齢),15:40
10885,ヒロインカップ,11,2024年4月30日,2回笠松6日目 牝(別定),16:15
10886,ふじの花特別,12,2024年4月30日,2回笠松6日目 (馬齢),16:50
10887,C3三,1,2024年4月30日,3回園田2日目 (馬齢),10:40
10888,3歳未勝利リミテッド,2,2024年4月30日,3回園田2日目 (馬齢),11:10
10889,C3二,3,2024年4月30日,3回園田2日目 (馬齢),11:40
10890,売店活性化プロジェク,4,2024年4月30日,3回園田2日目 (馬齢),12:10
10891,「純烈」酒井一圭園田,5,2024年4月30日,3回園田2日目 (馬齢),12:40
10892,C2二,6,2024年4月30日,3回園田2日目 (馬齢),13:10
10893,C2一,7,2024年4月30日,3回園田2日目 (馬齢),13:40
10894,3歳BC1,8,2024年4月30日,3回園田2日目 (別定),14:15
10895,C1二,9,2024年4月30日,3回園田2日目 (馬齢),14:50
10896,食べようひょうごの畜,10,2024年4月30日,3回園田2日目 (馬齢),15:25
10897,楽天競馬×楽天モバイ,11,2024年4月30日,3回園田2日目 (馬齢),16:00
10898,B2C1,12,2024年4月30日,3回園田2日目 (別定),16:35
10899,C2,1,2024年4月29日,2回水沢5日目,12:00
10900,C2,2,2024年4月29日,2回水沢5日目,12:30
10901,C2六組,3,2024年4月29日,2回水沢5日目,13:00
10902,C2五組,4,2024年4月29日,2回水沢5日目,13:35
10903,C2四組,5,2024年4月29日,2回水沢5日目,14:10
10904,C1六組,6,2024年4月29日,2回水沢5日目,14:45
10905,C1,7,2024年4月29日,2回水沢5日目,15:20
10906,C1,8,2024年4月29日,2回水沢5日目,15:55
10907,C1三組,9,2024年4月29日,2回水沢5日目,16:30
10908,C1二組,10,2024年4月29日,2回水沢5日目,17:05
10909,C1一組,11,2024年4月29日,2回水沢5日目,17:40
10910,桜花特別,12,2024年4月29日,2回水沢5日目 (別定),18:15
10911,おまたせしました!新,1,2024年4月29日,2回船橋1日目,14:25
10912,3歳四,2,2024年4月29日,2回船橋1日目,15:00
10913,3歳　389?,3,2024年4月29日,2回船橋1日目,15:35
10914,C3　選抜馬,4,2024年4月29日,2回船橋1日目,16:10
10915,3歳三,5,2024年4月29日,2回船橋1日目,16:45
10916,C1四　五六　ウ,6,2024年4月29日,2回船橋1日目,17:20
10917,馬い!淡路いざな味好,7,2024年4月29日,2回船橋1日目,17:55
10918,アイオライト2200,8,2024年4月29日,2回船橋1日目,18:30
10919,昭和の日記念,9,2024年4月29日,2回船橋1日目,19:05
10920,C1四　五六　ア,10,2024年4月29日,2回船橋1日目,19:40
10921,グリーンマイル,11,2024年4月29日,2回船橋1日目,20:15
10922,BAYFMシン・ラジ,12,2024年4月29日,2回船橋1日目,20:50
10923,オリジナルクリアうち,1,2024年4月29日,2回笠松5日目 (馬齢),10:50
10924,コラボポストカード配,2,2024年4月29日,2回笠松5日目 (馬齢),11:20
10925,ウマ娘トークショー開,3,2024年4月29日,2回笠松5日目 (馬齢),11:50
10926,劇場版ウマ娘新時代の,4,2024年4月29日,2回笠松5日目 (馬齢),12:20
10927,笠松グルメ食べ尽くせ,5,2024年4月29日,2回笠松5日目 (別定),12:55
10928,ようこそシュヴァル笠,6,2024年4月29日,2回笠松5日目 (別定),13:30
10929,シンデレラグレイ新章,7,2024年4月29日,2回笠松5日目 (馬齢),14:05
10930,シンデレラグレイ60,8,2024年4月29日,2回笠松5日目 (馬齢),14:40
10931,第1回ウマ娘フジマサマーチ,9,2024年4月29日,2回笠松5日目 (馬齢),15:15
10932,第2回ウマ娘ベルノライト賞,10,2024年4月29日,2回笠松5日目 (別定),15:50
10933,第3回ウマ娘シンデレラグレ,11,2024年4月29日,2回笠松5日目 (別定),16:25
10934,第6回飛山濃水杯(重賞),12,2024年4月29日,2回笠松5日目 (別定),17:00
10935,C3二,1,2024年4月29日,3回園田1日目 (馬齢),10:40
10936,C3一,2,2024年4月29日,3回園田1日目 (馬齢),11:10
10937,藤崎マーケット園田競,3,2024年4月29日,3回園田1日目 (馬齢),11:40
10938,ミサイルマン園田競馬,4,2024年4月29日,3回園田1日目 (馬齢),12:10
10939,ヴィッセル神戸×園田,5,2024年4月29日,3回園田1日目 (馬齢),12:40
10940,キャプテン渡辺園田競,6,2024年4月29日,3回園田1日目 (馬齢),13:10
10941,C2一,7,2024年4月29日,3回園田1日目 (馬齢),13:40
10942,C1,8,2024年4月29日,3回園田1日目 (馬齢),14:15
10943,B2,9,2024年4月29日,3回園田1日目 (馬齢),14:50
10944,ミヤコワスレ賞B1,10,2024年4月29日,3回園田1日目 (馬齢),15:25
10945,第25回兵庫チャンピオンシッ(JpnII),11,2024年4月29日,3回園田1日目 (定量),16:00
10946,ナズナ賞C2,12,2024年4月29日,3回園田1日目 (馬齢),16:35
10947,3歳ー6,1,2024年4月29日,2回高知2日目 (馬齢),15:10
10948,3歳ー5,2,2024年4月29日,2回高知2日目 (馬齢),15:45
10949,基嗣誕生祭特別,3,2024年4月29日,2回高知2日目 (馬齢),16:20
10950,有馬の西岡49特別,4,2024年4月29日,2回高知2日目 (見込),16:55
10951,C3ー16,5,2024年4月29日,2回高知2日目 (見込),17:30
10952,C3ー15,6,2024年4月29日,2回高知2日目 (見込),18:05
10953,C3ー14,7,2024年4月29日,2回高知2日目 (見込),18:40
10954,りさママ生誕記念特別,8,2024年4月29日,2回高知2日目 (見込),19:15
10955,Aー2,9,2024年4月29日,2回高知2日目 (別定),19:45
10956,ダイヤモンド特別,10,2024年4月29日,2回高知2日目 (別定),20:20
10957,ファイナルレース,11,2024年4月29日,2回高知2日目 (見込),20:50
10958,第8回弁護士大平雄介,1,2024年4月29日,2回帯広(ば)3日目 140万円未満 (規定),14:35
10959,大原圭一来場記念,2,2024年4月29日,2回帯広(ば)3日目 140万円未満 (規定),15:05
10960,C1ー8,3,2024年4月29日,2回帯広(ば)3日目 240万円未満 (規定),15:35
10961,C1ー5,4,2024年4月29日,2回帯広(ば)3日目 240万円未満 (規定),16:05
10962,B4ー6,5,2024年4月29日,2回帯広(ば)3日目 330万円未満 (規定),16:40
10963,後藤智香が新天地で活,6,2024年4月29日,2回帯広(ば)3日目 330万円未満 (規定),17:15
10964,翔月なつみを今後も全,7,2024年4月29日,2回帯広(ば)3日目 330万円未満 (規定),17:50
10965,B2ー3,8,2024年4月29日,2回帯広(ば)3日目 570万円未満 (規定),18:25
10966,B3ー5,9,2024年4月29日,2回帯広(ば)3日目 450万円未満 (規定),18:55
10967,B3ー2,10,2024年4月29日,2回帯広(ば)3日目 450万円未満 (規定),19:30
10968,春駒特別,11,2024年4月29日,2回帯広(ば)3日目 (規定),20:00
10969,B1ー1,12,2024年4月29日,2回帯広(ば)3日目 750万円未満 (規定),20:35
10970,3歳未勝利,1,2024年4月28日,1回新潟2日目 3歳未勝利 牝[指](馬齢),09:50
10971,3歳未勝利,2,2024年4月28日,1回新潟2日目 3歳未勝利 (混)[指](馬齢),10:15
10972,3歳未勝利,3,2024年4月28日,1回新潟2日目 3歳未勝利 [指](馬齢),10:45
10973,障害4歳以上未勝利,4,2024年4月28日,1回新潟2日目 障害4歳以上未勝利 (定量),11:20
10974,3歳未勝利,5,2024年4月28日,1回新潟2日目 3歳未勝利 (混)[指](馬齢),12:05
10975,4歳以上1勝クラス,6,2024年4月28日,1回新潟2日目 4歳以上1勝クラス 牝[指](定量),12:35
10976,4歳以上1勝クラス,7,2024年4月28日,1回新潟2日目 4歳以上1勝クラス 見習騎手(定量),13:05
10977,4歳以上1勝クラス,8,2024年4月28日,1回新潟2日目 4歳以上1勝クラス (混)[指](定量),13:35
10978,五泉特別(2勝),9,2024年4月28日,1回新潟2日目 4歳以上2勝クラス [指](定量),14:05
10979,邁進特別(2勝),10,2024年4月28日,1回新潟2日目 4歳以上2勝クラス (混)[指](ハンデ),14:40
10980,谷川岳ステークス(L),11,2024年4月28日,1回新潟2日目 4歳以上オープン (国際)(特指)(別定),15:20
10981,4歳以上1勝クラス,12,2024年4月28日,1回新潟2日目 4歳以上1勝クラス (混)[指](定量),16:01
10982,3歳未勝利,1,2024年4月28日,2回東京4日目 3歳未勝利 牝[指](馬齢),09:55
10983,3歳未勝利,2,2024年4月28日,2回東京4日目 3歳未勝利 [指](馬齢),10:25
10984,3歳未勝利,3,2024年4月28日,2回東京4日目 3歳未勝利 (混)[指](馬齢),10:55
10985,3歳未勝利,4,2024年4月28日,2回東京4日目 3歳未勝利 [指](馬齢),11:25
10986,3歳未勝利,5,2024年4月28日,2回東京4日目 3歳未勝利 [指](馬齢),12:15
10987,3歳1勝クラス,6,2024年4月28日,2回東京4日目 3歳1勝クラス (混)[指](馬齢),12:45
10988,4歳以上1勝クラス,7,2024年4月28日,2回東京4日目 4歳以上1勝クラス (混)[指](定量),13:15
10989,4歳以上2勝クラス,8,2024年4月28日,2回東京4日目 4歳以上2勝クラス (混)[指](定量),13:45
10990,陣馬特別(2勝),9,2024年4月28日,2回東京4日目 4歳以上2勝クラス (混)[指](ハンデ),14:15
10991,ブリリアントS(L),10,2024年4月28日,2回東京4日目 4歳以上オープン (国際)(特指)(ハンデ),14:50
10992,スイートピーS(L),11,2024年4月28日,2回東京4日目 3歳オープン (国際) 牝(指)(馬齢),15:30
10993,4歳以上2勝クラス,12,2024年4月28日,2回東京4日目 4歳以上2勝クラス 牝[指](定量),16:10
10994,3歳未勝利,1,2024年4月28日,3回京都4日目 3歳未勝利 [指](馬齢),10:05
10995,3歳未勝利,2,2024年4月28日,3回京都4日目 3歳未勝利 牝[指](馬齢),10:35
10996,3歳未勝利,3,2024年4月28日,3回京都4日目 3歳未勝利 [指](馬齢),11:05
10997,3歳未勝利,4,2024年4月28日,3回京都4日目 3歳未勝利 (混)[指](馬齢),11:35
10998,3歳1勝クラス,5,2024年4月28日,3回京都4日目 3歳1勝クラス (混)[指](馬齢),12:25
10999,3歳1勝クラス,6,2024年4月28日,3回京都4日目 3歳1勝クラス (混)(特指)(馬齢),12:55
11000,4歳以上1勝クラス,7,2024年4月28日,3回京都4日目 4歳以上1勝クラス (混)[指](定量),13:25
